,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2021-10-11,0.03972133567685144,0.03586731343108521,0.039690851723083176,0.016260296486102943
2021-10-18,0.0269375961426801,0.02254944201788367,0.01806538319397093,0.029696007259528034
2021-10-25,-0.07758534425808154,-0.0850640191529277,-0.07163426610556656,-0.03473465880657045
2021-11-01,0.02097148070341951,0.02040738776685672,0.02635246049082921,-0.002063993583034107
2021-11-08,0.02597530960866555,0.02858010111371885,0.033200001220553485,0.01420991066935895
2021-11-15,0.02674972344285086,0.018156444606395365,0.027261470670431383,0.00466812498590552
2021-11-22,0.002786965341226678,0.004616341547901132,-0.007871553475978687,-0.039499506176006505
2021-11-29,0.026318727971950895,0.026218042559337608,0.014216646096131385,-0.021383215261038813
2021-12-06,0.02267499434475743,0.02107838522075915,0.029449039542014468,-0.0025995380873267138
2021-12-13,0.08851195469993164,0.09110197508471873,0.07780556710837204,0.03050275851925832
2021-12-20,-0.052286283663549316,-0.05330461059745906,-0.0611216180894752,-0.05068622732628569
2021-12-27,0.08000294873699221,0.08825238396225712,0.07886046110909076,0.029851685581824716
2022-01-03,0.06438637369889756,0.06310480892205178,0.05343394552622679,0.03238816915179665
2022-01-10,0.048795047968269924,0.061518277879834195,0.05181982311472393,0.019135656314536398
2022-01-17,0.031320532550884364,0.026245365306612266,0.03223749481655453,0.018437551426054632
2022-01-24,-0.07917984178800441,-0.0855125375732274,-0.07413271972325035,-0.06775128712871292
2022-01-31,0.025413210601755765,0.0201978561289858,0.028734032678487408,0.014233230583093448
2022-02-07,-0.003671208516930069,-0.003753125361168441,0.0016175387482059566,-0.0034078457522560557
2022-02-14,-0.07781138626138298,-0.0782933506274533,-0.07838944107753229,-0.03161943700993908
2022-02-21,-0.020897781563982993,-0.01882341136040096,-0.02080301143220167,0.013659342796033425
2022-02-28,-0.037239682749423755,-0.03401237471584174,-0.035180370622264145,-0.019808729131128744
2022-03-07,0.006999563945986775,0.00300191506732063,0.008323854753967708,-0.051978096093430626
2022-03-14,0.057366518689889366,0.05618742236974467,0.05827052007815227,0.0597416001621911
2022-03-21,0.01201586581201921,0.009423659663422616,0.011938763223441472,0.01584391913514116
2022-03-28,0.030367183853022218,0.014255830179335372,0.026592270209827292,0.00503343639893572
2022-04-04,0.04198386414888075,0.04450317194959872,0.045872036229124266,0.048266369579956114
2022-04-11,0.02083200380615911,0.02521599040318152,0.026794432942887674,-0.0038156030212815883
2022-04-18,-0.029945351448333747,-0.021907617023942328,-0.019810469595763148,-0.026064402466477454
2022-04-25,-0.019804152834520694,-0.015627599656854986,-0.027225343776623744,-0.0169535811550946
2022-05-02,-0.009257472573759733,0.00844565854383732,-0.007230404567104483,0.004314046207319455
2022-05-09,-0.07004566698787909,-0.07211260208382075,-0.08273635524178408,-0.05052489430861207
2022-05-16,-0.04229436429196457,-0.05628299617090158,-0.022968924471084697,-0.030056997873746938
2022-05-23,0.0286131323707678,0.02282596578773769,0.010158319577486665,0.01949717047866062
2022-05-30,-0.00994265886259673,0.0030471887241899347,-0.011103525628700315,0.023056129750357757
2022-06-06,-0.0016690745027069169,-0.00959946431746738,0.011379556538336657,-0.007114194478198166
2022-06-13,-0.06440170950109654,-0.06643775103305936,-0.06689148791642614,-0.04533908254530716
2022-06-20,-0.10902715230402339,-0.10948202013858606,-0.09017289388773206,-0.034743495144183845
2022-06-27,0.01911453721496062,0.010744919751009488,0.03600245660463847,0.03812906588421505
2022-07-04,-0.0011122845879388513,-0.0018351027194861544,-0.006430576892329325,0.002090066235017174
2022-07-11,0.023218173916280452,0.023610872054171467,0.03481746973685506,0.030743766074232015
2022-07-18,0.023757772799958485,0.024344017712664617,0.02165535679413528,0.007024631215862387
2022-07-25,0.023445347108031547,0.016248492033820797,0.01564459749874628,0.021102085180629837
2022-08-01,0.018777973342000445,0.0215287338138681,0.021104548408885794,0.03973178332574667
2022-08-08,0.010175714053802748,0.006575269928280942,0.013575738738586973,0.009867412952915933
2022-08-12,0.012512634711426713,0.013814809908318865,0.0029422474999656776,0.009817685840722623
2022-08-22,0.0011280566283890959,4.194340501439409e-05,-0.019068715299569217,-0.009167434472327596
2022-08-29,0.004059234588954741,0.005324884415901327,0.012981415969542377,-0.0019331078040895067
2022-09-05,0.0098532304700092,0.006345958864058231,0.01773769131919678,0.021482359619976243
2022-09-12,0.01777348681532427,0.02088544947689057,0.020159594954744852,0.018503504550685168
2022-09-19,0.002000979409109323,0.012027646742398968,0.006255291710952934,-0.0182219112303722
2022-09-26,-0.052026303705945944,-0.0533665074415834,-0.05337270836217114,-0.03713003194157005
2022-10-03,-0.009956147589461506,-0.008231510115959193,-0.011254551611773736,-0.005921620024854524
2022-10-10,0.04210092709498086,0.04011908288320227,0.03666035466131724,0.021392219148136826
2022-10-17,-0.00038341608125248003,-0.004214685870408625,-0.006611294904192164,-0.003043142395655285
2022-10-24,0.019183779927086538,0.0186792821811676,0.016198553573688077,0.019629481791072934
2022-10-31,-0.007182866877218428,-0.009557681869898962,0.0009454141181092691,0.014820297721852116
2022-11-07,0.029594557043313322,0.024005040696753202,0.03311080568318487,0.01239302385892116
2022-11-14,0.011757248825524208,0.010650007895752317,0.004386775208615324,0.0022446150052994884
2022-11-21,-0.017733606336970225,-0.017648340165290606,-0.011481198322493863,-0.012549360391560627
2022-11-28,0.0196851805311497,0.019074175785642505,0.029414510354323034,0.021396032043898616
2022-12-05,0.008506986454109721,0.012045883817221941,0.02056160827631152,0.011577850352720631
2022-12-12,-0.0031873853012937734,-0.0004473830065944944,-0.0035444534533365167,-0.008717871636855556
2022-12-19,0.00589032482130242,0.0050727992938689615,0.0075567477169457475,-0.004599444023249855
2022-12-26,-0.0727107448673959,-0.07269434769388645,-0.07301112790763298,-0.028984081446125853
2023-01-02,0.04374967039959811,0.04154636289762502,0.04042881298182787,0.014713812746959709
2023-01-09,0.0188714119297572,0.020788623046664314,0.016441014774248402,-0.004737932122922062
2023-01-16,0.0037715299056976354,0.006878283003054311,0.0018581680807284436,-0.00936239894887414
2023-01-23,0.0025172031616668847,0.0020922417540555115,0.002248536445371041,0.006386613918571538
2023-01-30,-0.07087956418019489,-0.07278490285993607,-0.07652102294597143,-0.03564194453100655
2023-02-06,0.005328520877673966,0.010636475752411412,0.018407722299326384,0.005382316112614527
2023-02-13,0.0037394499637000665,0.0033434904665108735,0.007525687230994488,-0.0022532249910439672
2023-02-20,-0.008126457263989332,-0.0088373133443916,-0.007438601117617536,0.002560316767893589
2023-02-27,-0.046684782357917065,-0.04913236748857664,-0.04353418875642754,-0.0261034296941155
2023-03-06,0.061228127594737766,0.06353737465962964,0.06114100105943629,0.022840528707032126
2023-03-13,-0.03200328787309904,-0.027138887321356935,-0.035315793303237045,-0.02866406827498147
2023-03-20,-0.029315742262659945,-0.0274893996187301,-0.027811496445995454,-0.00950226400866172
2023-03-27,-0.026016300116726516,-0.024368092442603344,-0.01940529581447406,-0.0037996521641951997
2023-04-03,0.038385993710110165,0.04522163440175144,0.04948897404872785,0.023785818954335403
2023-04-10,0.017058506163268344,0.017483068602515903,0.014882391473448674,0.012916083125883882
2023-04-17,0.004469662807320103,0.008528440308878856,0.0016825073157170818,0.007690721440379189
2023-04-24,0.022869416811733816,0.026279541123427102,0.024582214428697763,0.001734398797662351
2023-04-28,0.025371846075154476,0.026758298269094056,0.025136896733493414,0.01938359628001063
2023-05-08,0.050624477034933696,0.04768264808902483,0.04477738852522911,0.013637065484853439
2023-05-15,0.0032309882083805907,0.00603134145501793,0.008659718433052526,0.007947054209799687
2023-05-22,0.024489596833193315,0.020964803968379655,0.024302175764211866,-0.002938963452671195
2023-05-29,0.01720009580622456,0.017835702766481967,0.016372688006644546,0.017308436532507798
2023-06-05,0.04466994621684283,0.041443586360742364,0.04480003929170872,0.005525492396504017
2023-06-12,0.029387808698497737,0.02883956682704492,0.031587794587167796,0.004388536839118551
2023-06-19,0.04130267972624881,0.04445720258944294,0.033543219547977586,0.013374892492356683
2023-06-26,0.007057441111736169,0.005918631633584979,-0.004427135237735298,-0.0047081708446520265
2023-07-03,0.04209564160738936,0.049029995079859556,0.04333122748580414,0.02874366291862085
2023-07-10,0.007834770233333857,6.2280889240716e-05,0.012573486181968166,0.0015609921375607794
2023-07-17,0.10318755184773853,0.10553340153621736,0.09278942976233302,0.019228271539681208
2023-07-24,0.028363991544456443,0.019343798811744174,0.02770973229199544,-0.0004089603812220677
2023-07-31,0.04181645289623516,0.04500530238731239,0.047570893125389035,0.011494116565817558
2023-08-07,0.02054825382528564,0.017933248817320925,0.021887578794313068,-0.006017351544639227
2023-08-14,0.04483829835380507,0.05190492569284401,0.04196727768199745,-0.00771392428205353
2023-08-21,0.03464400287135748,0.028339541720369284,0.028546919938717937,0.0015749856616871227
2023-08-28,0.023932009533638082,0.01588415896481796,0.024755065166223625,0.001379654107363848
2023-09-04,0.03984209232521435,0.039993520613684254,0.04066183114114439,0.018112270596670976
2023-09-11,0.031159393819705387,0.0364838219267328,0.035475930119012684,0.027495569220560956
2023-09-18,-0.026670605443217758,-0.019496038269005696,-0.019496038269005696,-0.0022516972699232474
2023-09-25,-0.008766111652033417,-0.008766111652033417,-0.008766111652033417,-0.019362878684652696
2023-09-29,0.00861654783628823,0.009655093840147275,0.00861654783628823,0.0011608013871720058
2023-10-09,0.011876145543174394,0.005347666027348712,0.012032715955459855,-0.009535870834923466
2023-10-16,0.04886130752382359,0.04820916688715974,0.04757118342352245,0.015489528658255258
2023-10-23,-0.039120926945301754,-0.04206400314076993,-0.03800289737296666,-0.028994423043753215
2023-10-30,0.033678595623977424,0.04681437679977231,0.031073590874767822,-0.003706620402991523
2023-11-06,0.056743193317163675,0.05868380015341712,0.059569221204599246,0.01980851177634757
2023-11-13,0.046592452468043645,0.05001788610561264,0.04829598384731982,0.009277713672972032
2023-11-20,0.05018198702514365,0.048392112154730375,0.049222209357272256,0.014726940976753422
2023-11-24,-0.009887011789927612,-0.01076500663478044,-0.007880083364486413,0.00397470075937556
2023-12-04,0.03316546761100998,0.03249494040323337,0.03453989667360113,0.04562586788335654
2023-12-11,0.001253479939492208,0.004636019008383817,0.003369451491075292,0.017437732064937483
2023-12-18,0.03639813672235314,0.04201945261232521,0.032195415827029256,0.020529882473282024
2023-12-22,-0.010860132770561803,-0.013714666250858196,-0.012303841708053154,-0.005264792710206634
2024-01-01,0.02417471371151325,0.02483957317130145,0.028775350180923063,0.02176890740867088
2024-01-08,0.04347952467556231,0.04516222980703294,0.044963369453708546,-0.0026605716633708587
2024-01-15,0.021379941839228356,0.03876555976114752,0.02550193453388548,0.024093996714337873
2024-01-19,0.005799769991551809,0.019156056825867376,0.007210602239908613,-0.014037831490705477
2024-01-29,0.022967736723455298,0.036492649533598695,0.025115746959823434,0.005368145095479004
2024-02-05,0.017435313104105937,0.019048901696641946,0.0189638804434699,0.007196251962671818
2024-02-12,-0.04961150412430602,-0.06378774545656142,-0.043599634874190364,-0.008980784244591589
2024-02-19,0.050582719299752846,0.05754070193609215,0.04049403438347255,0.028762096446287577
2024-02-26,0.01717258913861527,-0.0006123614649534525,0.01888559163847994,0.0007262451151370808
2024-03-04,-0.0023549518807439718,-0.003939058240898974,-0.0009557122829343909,0.008701211504853035
2024-03-11,-0.04017209714738807,-0.04150980757641628,-0.032856771203166116,-0.007013491059389532
2024-03-18,-0.0693551105992936,-0.06552569295144804,-0.07501805738732523,-0.02196537489988304
2024-03-22,0.02815381856149892,0.024903227193669185,0.033761589194953576,0.007634895757215432
2024-04-01,0.06530338209461457,0.056459918061649725,0.07102002046909935,0.02490422414051796
2024-04-08,0.0691735531393102,0.06967771138426469,0.05643878072225145,0.015935059326438017
2024-04-15,-0.01692764850987656,-0.019090897320094998,-0.017012867549929565,-0.016347968932374557
2024-04-22,0.04672736301915677,0.03928474595262387,0.04496090009157817,0.00469266923029954
2024-04-29,0.025380540633032772,0.017973742853255842,0.026188424205833796,0.02028447351985574
2024-05-06,-0.0064554695116552895,-0.011677613633529095,-0.014949736754599447,-0.0060617753260735485
2024-05-13,-0.045855793903564056,-0.04058802508796251,-0.04788390455224582,-0.016963855652661564
