,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2022-02-21,3.1759152101790264,3.1281533708625493,3.0689043897700166,1.5741337848184525
2022-02-28,3.0576451353128897,3.0217574462441488,2.960939195933614,1.5429521950588252
2022-03-07,3.0790473179616478,3.0308285054518174,2.9855856237358953,1.462752477596488
2022-03-14,3.255681543474548,3.2011229468179008,3.1595572507688408,1.5501396512493117
2022-03-21,3.294801376027606,3.231289240009485,3.197278456676678,1.5746999385318818
2022-03-28,3.394855215172627,3.277353950675374,3.282301349332684,1.5826260905198901
2022-04-04,3.537384355331554,3.423206597081977,3.4328671957441763,1.6590137063118042
2022-04-11,3.6110751596856683,3.5095261417821035,3.5248489256223827,1.6526835686016534
2022-04-18,3.502940244922533,3.4326407871324274,3.455020013151682,1.6096073589198858
2022-04-25,3.433567480941894,3.37899685114533,3.3609559055385123,1.5823187499326001
2022-05-02,3.401781324156921,3.407534704770805,3.33665483460927,1.5891449461345173
2022-05-09,3.163501282359439,3.161808510518858,3.060592174893821,1.5088535656900057
2022-05-16,3.029703006685232,2.983852454228201,2.990293664391892,1.4635019572742658
2022-05-23,3.11639229985963,3.051961768264071,3.0206700230653185,1.4920361044310957
2022-05-30,3.0854070743401025,3.0612616717509837,2.987129936048366,1.5264366824470774
2022-06-06,3.08025730006185,3.0318751995665796,3.0211221500429857,1.5155773150294933
2022-06-13,2.8818834642346345,2.830444229894468,2.8190347942493377,1.446862430039576
2022-06-20,2.5676799168570783,2.520561477716017,2.5648342688816674,1.396593372227194
2022-06-27,2.61675993018395,2.547644708521561,2.6571746033451693,1.4498441729303027
2022-07-04,2.6138493484432703,2.5429695187886687,2.6400874377420136,1.4528744432821807
2022-07-11,2.6745381572063827,2.6030112467344457,2.7320086022082473,1.4975412753016781
2022-07-18,2.7380792270901115,2.666378998631214,2.7911712232537136,1.5080609504912046
2022-07-25,2.80227444497853,2.7097036365496208,2.834837973591601,1.5398841811260515
2022-08-01,2.854895479803306,2.768040124855368,2.8946659488366127,1.6010665257572967
2022-08-08,2.8839460798592786,2.786240735848604,2.933963177493503,1.6168649103320343
2022-08-12,2.9200318436840087,2.824732121973167,2.9425956233174744,1.6327387820685624
2022-08-22,2.923325804960384,2.824850600856616,2.886484105134675,1.6177707562735208
2022-08-29,2.935192270182663,2.8398926037983667,2.9239547559929004,1.6146434309993407
2022-09-05,2.9641133960945623,2.8579144454404144,2.975818962886,1.6493297818421009
