TICKER,RANK,S_12M,S_9M,S_6M,S_3M,Z_12M,Z_9M,Z_6M,Z_3M,COMPOSITE,1M%,3M%,12M%
NIACL,415.0,-0.36357598694831617,-1.5546269945697644,-3.2976143678904712,-2.1349103780018326,-0.3603476460829796,-0.7014037693556721,-1.6306504836723907,-0.5785754382477996,-0.8177443343397105,-10.609923514414588,-14.091851479550154,-5.13389759955597
INFY,416.0,-1.1589064052058895,-1.403183628589498,-1.2177844003799259,-3.5278477329105202,-1.2261049198206182,-0.5693946437591741,-0.22065207867675968,-1.306891698495709,-0.8307608351880653,-14.754207854662038,-20.18136335209506,-19.213849416083807
MPHASIS,417.0,-0.298452449469382,-1.0494778302940497,-2.139631854065611,-4.719871269175689,-0.2894573909517424,-0.2610787736703016,-0.8456086663068059,-1.930157433311937,-0.8315755660601967,-16.45061374326029,-24.103793247186335,-0.9183048772192337
JUBLPHARMA,418.0,-0.4082899820311841,-1.7466438365145303,-2.0780027700297268,-3.439815134690075,-0.40902108493581746,-0.8687797071582722,-0.8038278902100223,-1.2608626559907612,-0.8356228345737183,-14.316783365160202,-23.899934043154623,-6.78631196260604
DOMS,419.0,-1.1477144321702943,-0.9235673550993324,-2.1204751010498626,-3.3012321715673827,-1.2139218926904978,-0.15132598505320236,-0.8326215511968954,-1.1884026669755268,-0.8465680239790305,-13.393336361009045,-17.30920845159257,-25.342112287570075
IREDA,420.0,-0.8597660675596773,-2.262046528897706,-1.9536222269632588,-1.898391059302539,-0.9004755747832103,-1.3180424286461807,-0.7195054359345281,-0.45490809235861895,-0.8482328829306345,-10.876484744973226,-14.621448757994948,-17.9120486235252
PPLPHARMA,421.0,-1.1802124524813258,-1.6586869837560732,-2.2557455685065775,-1.8915360707406348,-1.2492976268765341,-0.7921100746015262,-0.9243267128381988,-0.45132386826135107,-0.8542645706444025,-4.556619995087208,-10.338063920618445,-22.998414585810558
BIKAJI,422.0,-0.5273284757479779,-1.486400761689136,-2.872842704571731,-2.7538583639015437,-0.538600489198852,-0.6419327896464098,-1.3426810933266733,-0.9022008193820461,-0.8563537978884952,-7.581065970928069,-12.070921985815609,-7.862663495838285
OLECTRA,423.0,-0.5535550503963934,-1.2559353120200871,-3.161515258917845,-2.7365846921011894,-0.5671494384730835,-0.4410422303664534,-1.5383835534086518,-0.8931690449077314,-0.8599360667889799,-14.809384164222871,-25.32752902155888,-13.304452466907346
DIXON,424.0,-0.7665092790288461,-1.4970112227053267,-2.9451252183894616,-2.2272993932162177,-0.7989608569469908,-0.6511816443047617,-1.3916842478076457,-0.626882292688744,-0.8671772604370356,-9.687845538827933,-21.447066656802548,-20.309515500166984
SIGNATURE,425.0,-1.003526547828077,-1.9851722326023413,-1.6688488606830356,-2.6116496119423145,-1.0569661082913548,-1.0766985208591644,-0.5264463885543411,-0.8278450373100965,-0.8719890137537392,-7.544995610184369,-24.673640915593708,-22.11436231683077
ABLBL,426.0,,-1.9814911085068234,-2.005383463909579,-2.5968504575244364,,-1.0734897835868773,-0.7545964110022015,-0.8201070979386832,-0.882731097509254,-10.621085594989555,-20.441347270615562,
ALOKINDS,427.0,-0.7186008389375982,-1.8173297987773998,-2.658385798426066,-2.3934874884387036,-0.7468101035867828,-0.9303947670842668,-1.1972923354333422,-0.713776000854176,-0.897068301739642,-18.400000000000006,-18.349753694581274,-16.65619107479572
INTELLECT,428.0,-0.12936509722526174,-1.9543750983549943,-1.666274403810757,-4.741898708375364,-0.10539727990620158,-1.0498534838609774,-0.5247010631477707,-1.9416747797914538,-0.9054066516766008,-14.182972657768566,-36.27922640238622,2.8759278251384357
SBICARD,429.0,-0.8973699734861355,-2.1250613269109895,-1.148843103523303,-3.5673911263202873,-0.9414093229832364,-1.198636097329678,-0.17391406637543652,-1.3275675001060416,-0.9103817466985982,-6.603095813467441,-17.374472756688053,-13.8398505754052
INDHOTEL,430.0,-0.9705128894240485,-1.6748889518115937,-2.273846682801913,-2.7467525473152765,-1.021029076034252,-0.8062328961731912,-0.936598169007097,-0.8984854464373261,-0.9155863969129665,-10.208633093525188,-14.24939883201649,-16.84322739689521
TATATECH,431.0,-0.8093255274902655,-2.202417124726009,-1.9400979191235774,-2.7262747533780765,-0.8455685028872055,-1.2660650742497421,-0.710336776582319,-0.8877783530810376,-0.9274371767000761,-10.054106436243238,-14.598987885293669,-12.156200125495642
SWIGGY,432.0,-0.7418474257153771,-1.27318005711774,-2.736937474338618,-3.414624722992478,-0.7721151857644865,-0.45607401275415,-1.2505456010736116,-1.2476915062782161,-0.931606576467616,-14.713814803715907,-28.50144454214294,-19.422423556058877
INDGN,433.0,-0.8397388126224626,-1.7825572539484946,-2.3242655842166937,-2.9105400858858936,-0.8786748976849073,-0.900084471166604,-0.9707791221075877,-0.9841239908747978,-0.933415620458474,-8.478371501272264,-14.969267139479904,-12.409896746541971
SUMICHEM,434.0,-0.991188796638212,-1.501404820372091,-3.0378271092419618,-2.275764616430844,-1.0435358438515863,-0.655011425704945,-1.4545304998012916,-0.6522229944793644,-0.9513251909592968,-6.706955800450299,-13.388338833883395,-19.060347486378127
ZEEL,435.0,-0.887673233281166,-1.9582073930547985,-2.7917943670406435,-2.101219743910943,-0.9308539322031523,-1.0531939924997986,-1.287735242737182,-0.5609598315301048,-0.9581857497425594,-13.191672958688372,-13.210395772673355,-19.648562300319483
LATENTVIEW,436.0,-0.6284118249649255,-1.2873129291225398,-1.8732353428412518,-5.028628301146207,-0.6486348130840882,-0.46839325872075077,-0.6650080105847688,-2.0915952510699025,-0.9684078333648776,-29.25387253163061,-40.42023501294564,-14.650499286733243
CYIENT,437.0,-1.1857406276405325,-2.007942891396571,-1.7813828924579416,-2.814859337178137,-1.2553153243576192,-1.0965470942002653,-0.6027376276407116,-0.9340960087613299,-0.9721740137399815,-14.333364217548406,-18.29268292682926,-22.455654799345826
HAPPSTMNDS,438.0,-1.8211268057940502,-1.6465765917052675,-2.093268854239953,-1.7865039907352074,-1.9469652257582426,-0.7815537702371214,-0.8141773681592763,-0.39640641526460324,-0.9847756948548109,4.030322173089074,-16.431543692276463,-38.455788922938936
TTML,439.0,-1.279946829679814,-2.438957967691236,-2.2204843293922334,-1.462371823890612,-1.3578635266826207,-1.4722513911318358,-0.900421734216843,-0.22692949891197772,-0.9893665377358193,-13.322953736654808,-27.52464199367678,-35.95727198027938
ZENSARTECH,440.0,-0.7405636373544341,-1.9201772376006536,-2.2088808117343843,-3.481120304848518,-0.7707177173841608,-1.0200441246577518,-0.8925552539538006,-1.2824596265599604,-0.9914441806389185,-9.687225021998236,-22.28264610724857,-13.70480776580295
GODREJIND,441.0,-0.9616459467402033,-2.2428369802181183,-2.5752157368041866,-2.0639224757342918,-1.0113769617077664,-1.3012979796049058,-1.1409080847675994,-0.5414584470779212,-0.9987603682895482,-14.631568834662312,-12.736914465285276,-22.666550628780293
TATACHEM,442.0,-0.9676932223773985,-2.0544125137617266,-3.0118615778295155,-1.8272705296757674,-1.0179597262406106,-1.1370534192909463,-1.4369274464515818,-0.41772175516830323,-1.0024155867878606,-2.9107054760730278,-8.086469175340271,-13.47820625549555
SAREGAMA,443.0,-1.4622751168138317,-2.593371027773748,-2.469628820496555,-0.7221203593634375,-1.5563370631785918,-1.6068491195316923,-1.0693265680533428,0.16012105751653607,-1.0180979233117728,-6.14222602251675,-8.894729561488447,-33.47474747474747
NCC,444.0,-1.0106111336397379,-2.6411565413172373,-2.6296989336125667,-1.403324544936051,-1.0646780372671147,-1.6485024717153567,-1.1778443833107106,-0.19605582520766374,-1.0217701793752114,-5.719708952863034,-8.402999754118524,-19.8267513181965
DEVYANI,445.0,-1.2118860008960157,-1.9139911067161486,-2.8631204008665465,-1.9109512397988533,-1.2837758818201523,-1.0146518400660622,-1.3360899618729798,-0.4614753537324903,-1.023998259372921,-15.14095180357684,-16.95342628300207,-26.517488024148562
KEC,446.0,-0.876551139126033,-2.1439399491489426,-2.7270034402775236,-2.591439654277868,-0.9187469717588419,-1.2150920866559025,-1.2438109292974948,-0.8172779857954912,-1.0487319933769326,-12.889631043256989,-19.96054650398188,-18.441036331149498
CROMPTON,447.0,-1.7846900599686222,-2.3538755776262312,-2.6174214827705713,-0.5144208988511602,-1.9073019901953376,-1.3980873507102505,-1.169521017278368,0.2687195481828493,-1.0515477025002768,-5.86490187129165,-2.2318783330041447,-28.104575163398692
LODHA,448.0,-0.824137941086297,-2.6944291065932875,-2.2399551667876505,-2.4525833699834902,-0.8616925621687171,-1.6949387399193405,-0.913621779461084,-0.7446750870844925,-1.0537320421584084,-19.25898752751285,-18.17843866171004,-16.5695332859512
APTUS,449.0,-1.1428171757025247,-1.719604060512675,-2.860010744926126,-2.6122585210046085,-1.2085909820261995,-0.8452098586989135,-1.33398180400211,-0.8281634137033479,-1.0539865146076428,-13.857410881801124,-20.509002770083107,-22.46876055386694
EXIDEIND,450.0,-0.6870626555332392,-1.7480307225426257,-2.976859409540629,-3.384492114997136,-0.7124792002842101,-0.8699886185601406,-1.4131981021159046,-1.2319362619455503,-1.0569005457264513,-8.503451314436772,-16.577396893411887,-6.456456456456461
WIPRO,451.0,-1.452730465610311,-1.469202752520949,-1.7666488765757737,-3.8402787131134093,-1.54594722894738,-0.6269417457165705,-0.5927488597041174,-1.4702504901061713,-1.0589720811185597,-12.104485396383879,-21.436618623985094,-23.397727272727277
SHREECEM,452.0,-1.158268045644044,-1.9456201701799887,-2.9355739939193697,-2.1670320336533053,-1.2254100332411026,-1.0422220474783943,-1.3852090976852995,-0.5953706832274888,-1.0620529654080713,-12.543746546325284,-9.042145593869733,-13.657499595383193
TRENT,453.0,-1.1176563157550288,-2.239728327921466,-3.2074516617761417,-1.724170773021924,-1.1812021169545457,-1.2985882506655866,-1.56952564472055,-0.36381464374366984,-1.103282664021088,-13.037015726889134,-11.210652567680036,-27.77556546670914
ARE&M,454.0,-1.243659526375912,-1.8947870612480011,-2.722971216112491,-2.6933373783605594,-1.3183629668417134,-0.9979121880267919,-1.241077326200081,-0.8705565981251491,-1.106977269798434,-11.84731122875452,-15.676972281449885,-17.746464226289515
DLF,455.0,-0.7898562650047726,-2.716068356208914,-2.478840287026608,-2.773368028513654,-0.8243752287156347,-1.7138010941851287,-1.0755713829266433,-0.9124017131400535,-1.131537354741865,-14.594352976234815,-16.93355553945365,-12.900774958213034
POLYMED,456.0,-1.4897820755746727,-1.9698937625858823,-2.203088313436455,-2.991568101821129,-1.5862797751369404,-1.0633806877915353,-0.8886282918998804,-1.0264905921675942,-1.1411948367489877,-8.827350427350423,-30.162886921908548,-39.78096420910015
ITCHOTELS,457.0,-0.3784870808296299,-1.8447872238349066,-3.728956425625199,-3.7441722303129565,-0.3765791238320821,-0.9543286690383819,-1.9230742023966068,-1.4199999071261533,-1.1684954755983061,-13.866751673573475,-18.540850165812483,-2.7649493192586694
LTTS,458.0,-1.3930522566432628,-1.7096700995588798,-1.891032768733481,-4.261807654698521,-1.480984488543147,-0.8365506910243709,-0.6770735844600735,-1.6906526361464387,-1.1713153500435074,-20.599846193283767,-31.9088131196553,-29.254031337079155
BASF,459.0,-1.405647547948658,-2.3404408264699392,-2.6206209105675047,-2.2494532864091994,-1.4946950983880212,-1.3863766379875833,-1.171690035015897,-0.6384657573602774,-1.1728068821879447,-12.030975367450381,-14.124434276620079,-23.013988742127843
CERA,460.0,-0.7355764816482088,-2.3210948997292644,-3.433198394496636,-2.66679467825027,-0.7652889468646251,-1.3695133118434513,-1.722568219373835,-0.8566783860052114,-1.1785122160217807,-11.818560921980437,-11.641025641025637,-10.524493681841784
SUZLON,461.0,-0.9884369573956169,-2.4722275019615534,-2.6718093784685597,-3.1396974114753515,-1.0405403280436372,-1.5012515530048862,-1.2063927074564949,-1.103942018436179,-1.2130316517352993,-13.633533928200869,-20.79923882017126,-23.744961524367902
SONATSOFTW,462.0,-1.0175255438935416,-2.0210467596953774,-2.4315130260973254,-4.154992922692806,-1.0722047215651342,-1.107969385199017,-1.043486374312706,-1.6348030992813114,-1.2146158950895423,-22.32270347453592,-29.826573025655723,-31.79158539983281
BERGEPAINT,463.0,-0.7777813768712843,-2.131417747588463,-2.4221136813167434,-4.602236026072602,-0.8112311039705528,-1.2041768189725535,-1.0371141893958362,-1.8686502449030151,-1.2302930893104893,-7.81333618752007,-20.24261505694973,-11.788201556739041
FIRSTCRY,464.0,-1.3348558654211173,-2.1745536088284116,-3.548610674373858,-2.2197383544701976,-1.4176347814915342,-1.2417771937877795,-1.8008107358707837,-0.6229289006401462,-1.2707879029475608,-17.8593607305936,-22.502154058245726,-40.371254309201795
ALKYLAMINE,465.0,-0.8950869146415732,-2.1315384233331276,-3.9192891974456243,-2.846554395702417,-0.9389240982820599,-1.2042820087867836,-2.0521082623329687,-0.9506682016251327,-1.2864956427567362,-15.90402851142365,-18.174499969038326,-18.743082031730406
AAVAS,466.0,-1.5008555820667921,-2.4081229922183587,-2.2760862651503326,-3.4342981859520125,-1.5983338454594822,-1.445373368950961,-0.9381164698242104,-1.257978044232217,-1.3099504321167177,-8.750000000000002,-21.80926571170474,-35.28265107212476
HDFCBANK,467.0,-0.6066317425909509,-2.1990311908071067,-2.6354943457668494,-5.2230895674446005,-0.6249260949148722,-1.2631136463475119,-1.1817733207822734,-2.1932719716592524,-1.3157712584259773,-11.021605761536401,-16.362451108213815,-2.024686090125305
OLAELEC,468.0,-1.4692697197703526,-1.7299356345316825,-4.114063276888717,-2.687241784875119,-1.5639510412781363,-0.8542156150320261,-2.184153259106418,-0.8673694340824426,-1.3674223373747558,-24.159797083069112,-31.145653425446174,-52.64304098198376
EMAMILTD,469.0,-1.3067366839040928,-1.8812726011313108,-3.4594985705786696,-3.6889454171973632,-1.387025634184875,-0.9861319951384121,-1.7403981414857652,-1.391123815999718,-1.3761698967021925,-14.521061458025065,-16.642616642616648,-22.675421492574078
RPOWER,470.0,-0.8489202161865981,-2.8002915620443365,-3.2408462293818783,-3.7383897761494804,-0.8886693185398086,-1.7872162067277062,-1.5921651334264306,-1.416976472241191,-1.421256782733784,-19.59198030249736,-35.82257158899495,-31.53638814016173
LEMONTREE,471.0,-0.7931669796266716,-1.4337956290111202,-3.7088093185241475,-5.537018341022704,-0.8279791085615208,-0.5960783045604306,-1.9094156873633992,-2.3574139049277485,-1.4227217513532748,-18.01926782273603,-35.49423893268647,-16.605252842022733
ABREL,472.0,-1.3571786249001003,-2.907739239717365,-2.472693772345308,-3.635024571468424,-1.4419342310601366,-1.8808754692855594,-1.0714044192650471,-1.3629305677015704,-1.4392861718280785,-17.075564278704604,-27.516696280865137,-33.36337520419084
TCS,473.0,-1.949882600540772,-2.22559140552434,-2.0156837288536393,-4.147073326190447,-2.087122402296339,-1.286265474080488,-0.7615793650749045,-1.6306622304282046,-1.441407367969984,-16.39305338850824,-22.047859559268236,-28.76949909315415
APLLTD,474.0,-0.6681046868176722,-2.1810100172037488,-3.0764886667062545,-5.527840415217371,-0.6918424951689315,-1.2474050720286345,-1.480740687754564,-2.352615101466978,-1.443150839104777,-11.288397512406556,-20.3811242036421,-14.655224511996135
JUBLFOOD,475.0,-1.2646703023066252,-2.5101054147668163,-3.037649323163274,-3.876381209671531,-1.3412342561465262,-1.5342687150078405,-1.454409971637309,-1.4891271719513128,-1.4547600286857472,-13.695632351600262,-18.894601542416456,-20.6422402951287
FSL,476.0,-1.104981805783645,-2.3266426459230507,-2.839807438588788,-4.891657313387121,-1.1674052735962521,-1.3743491335998725,-1.320285189299812,-2.0199781053198707,-1.4705044254539519,-25.58457074586107,-36.079753701803256,-27.969601850322146
BRIGADE,477.0,-1.449567368641145,-3.2560134111259638,-2.3406239712382684,-3.4258867546564504,-1.5425040383617707,-2.1844567357075215,-0.9818691150248113,-1.2535800128613679,-1.4906024754888678,-16.759568933481972,-21.49074128161692,-29.2966489557578
NEWGEN,478.0,-1.5269933410467793,-2.7872300912914056,-2.6273920386204814,-3.798489125267773,-1.6267861143991025,-1.7758308725340426,-1.1762804486092475,-1.448400235154088,-1.5068244176741201,-18.605478477410177,-45.8397443484436,-51.79606025492467
PGHH,479.0,-1.4553908926265051,-2.1800392816640572,-3.019805459766637,-4.504716701932856,-1.5488432379364039,-1.2465589078605928,-1.442312915954275,-1.8176609385935296,-1.5138440000862006,-9.000083956007055,-13.783203071650185,-18.908545987360835
FIVESTAR,480.0,-1.6561384367859588,-2.584844106833168,-1.9902919158109336,-4.781227386408395,-1.7673670647023618,-1.5994164309480066,-0.7443652579366098,-1.9622383145438043,-1.5183467670326958,-13.588375525031216,-34.19778699861686,-41.48216482164821
BLUEJET,481.0,-1.7635629572265374,-2.646034729812497,-3.14675512733298,-3.224017582984142,-1.8843040732892617,-1.6527546579605965,-1.5283770806116972,-1.1480299680918695,-1.553366444988356,-14.889267461669508,-31.561643835616437,-55.538415900326314
SAPPHIRE,482.0,-1.8701957827042364,-2.6026028318060743,-3.2756836896509487,-2.9110921458802497,-2.0003792819789616,-1.6148962358256103,-1.6157828157277792,-0.9844126429589027,-1.5538677441228135,-20.05516338647095,-27.743271221532094,-43.774453394706555
PAGEIND,483.0,-1.3937016019571564,-2.6349271091908384,-3.7820103601615807,-3.5089154033582473,-1.4816913336678466,-1.6430724425909655,-1.9590415479217702,-1.2969926722339025,-1.5951994991036214,-9.353033997991677,-15.055787068154325,-21.20800264344096
COFORGE,484.0,-1.0390267614913327,-2.1212802146995657,-2.653827705636241,-6.69563345071149,-1.0956098813605877,-1.195340203095015,-1.1942022253455604,-2.9632115890673743,-1.6120909747171344,-28.432195184922225,-40.81665332265813,-23.974082073434133
IRCTC,485.0,-1.6061761351585777,-3.015313226711607,-3.089803105931917,-3.511950748286676,-1.7129805794710493,-1.9746448322954213,-1.489767068932284,-1.2985797436546274,-1.6189930560883457,-14.501800720288117,-20.270169415628036,-22.480226398664826
ITC,486.0,-1.959349128381104,-2.5380702410251956,-2.9018958000202573,-4.021676239247673,-2.097427195306473,-1.5586449049976199,-1.3623773275778033,-1.5650966562935873,-1.645886521043871,-4.275092936802983,-22.95225034285002,-25.009100837277032
NAUKRI,487.0,-1.3201095238102967,-2.5497188526040646,-2.8519335753669486,-5.404290274273406,-1.4015826448983462,-1.568798687693787,-1.3285059735865345,-2.2880152281932014,-1.6467256335929674,-18.754777881593476,-30.50207076945434,-25.06913381015424
JYOTHYLAB,488.0,-1.6764771751028533,-2.6952369439516226,-3.7824936569440983,-3.3695671623900303,-1.7895068071694922,-1.6956429101060484,-1.9593691937885642,-1.2241325472782116,-1.667162864585579,-5.324851976316214,-17.240776359503407,-28.461305925030235
ACC,489.0,-1.7403973520041653,-2.4658265280521827,-2.978657590867741,-4.691190017744758,-1.8590871436190224,-1.495671995503159,-1.4144171598478956,-1.9151610505185594,-1.6710843373721591,-14.63571889103803,-18.40896358543417,-21.445523193096005
HEXT,490.0,-1.695065217089133,-2.3739978410987326,-2.718563834621657,-5.577533025676094,-1.8097408283822336,-1.4156273887887318,-1.2380893892199627,-2.3785975593885156,-1.710513791444861,-28.73639611198804,-43.59918469327373,-43.4877132880954
BAJAJHFL,491.0,-1.8029929630796406,-3.4125703565196575,-3.6512787175497596,-3.127766507119671,-1.9272256233610288,-2.3209232315074972,-1.870413433871773,-1.097703782659758,-1.8040665178500142,-8.099209833187015,-12.341672772950908,-27.34056399132322
RELINFRA,492.0,,-2.358470892971605,-4.211225839343986,-4.464547041476503,,-1.4020929640077127,-2.25002357553964,-1.796657684731537,-1.81625807475963,-22.673174073122702,-48.65540963101939,
CLEAN,493.0,-1.848859629658865,-3.514839479822628,-3.928012955768225,-2.8527029005047315,-1.97715380327405,-2.4100684869325826,-2.058022440661285,-0.9538830310702312,-1.8497819404845373,-7.10532899674755,-16.486729644624386,-38.30432434677855
SYNGENE,494.0,-1.9332656388859046,-2.4358082175355777,-3.386590688725823,-5.342555517482088,-2.069034001438192,-1.4695058382896595,-1.6909710254570591,-2.255736370113102,-1.8713118088245033,-10.395170142700339,-34.919875627840234,-38.73461422996098
MAPMYINDIA,495.0,-1.9119924852356793,-3.1285280475920154,-3.398383813296375,-6.168901775081351,-2.0458771007523486,-2.0733311591097254,-1.6989660476916395,-2.6878027612423736,-2.1264942671990217,-22.837100545596257,-39.715016441359154,-37.57094211123723
AWL,496.0,-1.6200068417572604,-2.512836593812994,-3.864435798637253,-7.51615721947267,-1.7280360011723515,-1.5366494106256359,-2.0149209893171034,-3.392233612637011,-2.1679600034380253,-15.072902859306947,-27.087990245884985,-27.388999069089724
KPITTECH,497.0,-1.9111417487120956,-2.9292998805638937,-3.5715348310072024,-6.699299346164599,-2.0449510311384884,-1.8996693023929223,-1.8163519218301218,-2.965128352414598,-2.1815251519440326,-29.1753112033195,-43.3919243843794,-43.40834680260268
AFCONS,498.0,-2.2413979149090997,-2.870522965662788,-4.176868454802383,-6.090168480278921,-2.404451524918377,-1.848435040059069,-2.226731355425384,-2.6466359861354913,-2.2815634766345805,-17.72820663340181,-30.256282657377454,-37.72495001110864
INOXWIND,499.0,-2.1474199208692837,-3.7505325953919137,-4.032515166547417,-5.0350090339324725,-2.302151738510744,-2.6155158625506734,-2.1288685929039834,-2.0949315040780925,-2.2853669245108734,-25.938597280993957,-33.83204633204633,-48.61717358225624
BATAINDIA,500.0,-2.568839438462798,-3.1174291223524024,-5.1816379157206045,-4.857424175751244,-2.7608881382210764,-2.063656523271711,-2.907904027910126,-2.0020788432377303,-2.433631883160161,-18.717484731961097,-26.976224344645395,-41.87391321929718
MANYAVAR,501.0,-3.013278458869369,-4.255977591727945,-5.181890428394153,-6.19520053773617,-3.244682427760254,-3.05609872711893,-2.9080752161671017,-2.701553427342617,-2.9776024495972258,-25.784114052953168,-40.26719121383493,-53.18602261048304
COHANCE,502.0,-3.8360008789439584,-4.694535675126813,-5.9635939180333715,-6.278410394892747,-4.140257277024894,-3.4383780612979145,-3.4380227074469283,-2.7450608340228073,-3.4404297199481357,-16.370412844036707,-45.476635514018696,-74.60607643423
LTIM,,,,,,,,,,,,,
