date,equity
2024-05-03,2144525.7600293066
2024-05-06,2115701.91118981
2024-05-07,2075578.7926601528
2024-05-08,2103471.209014884
2024-05-09,2072619.6440120072
2024-05-10,2091754.5857929627
2024-05-13,2090173.2021497013
2024-05-14,2121670.453641892
2024-05-15,2131885.538955462
2024-05-16,2149399.3559033247
2024-05-17,2176015.1267052405
2024-05-21,2219870.0657941652
2024-05-22,2226888.0643146136
2024-05-23,2243945.5403496604
2024-05-24,2258954.7436562665
2024-05-27,2253603.5610899543
2024-05-28,2236892.5750948433
2024-05-29,2229989.965613492
2024-05-30,2206253.048601331
2024-05-31,2213928.4391634553
2024-06-03,2309375.695885584
2024-06-04,2264367.008663782
2024-06-05,2246749.3262136704
2024-06-06,2278925.2160665747
2024-06-07,2313932.2123804097
2024-06-10,2311738.9622369735
2024-06-11,2315927.2448198143
2024-06-12,2328035.4661248364
2024-06-13,2342445.844582855
2024-06-14,2364901.5953228446
2024-06-18,2372592.2359448774
2024-06-19,2351535.897606213
2024-06-20,2359258.4068790646
2024-06-21,2349251.875111247
2024-06-24,2353544.8437419985
2024-06-25,2347082.5805161144
2024-06-26,2328651.023504311
2024-06-27,2336097.9946661396
2024-06-28,2339686.516768313
2024-07-01,2349892.8263429296
2024-07-02,2341319.208648242
2024-07-03,2353733.2966116816
2024-07-04,2370393.203204906
2024-07-05,2384904.439252224
2024-07-08,2384522.1364169344
2024-07-09,2397684.8499879944
2024-07-10,2385382.6421356695
2024-07-11,2386067.895713021
2024-07-12,2380229.3108684397
2024-07-15,2396301.1781207765
2024-07-16,2393017.522508611
2024-07-18,2378560.1529394053
2024-07-19,2329380.0743229473
2024-07-22,2352152.3882325077
2024-07-23,2349615.011986979
2024-07-24,2354287.4434848153
2024-07-25,2363990.5551911527
2024-07-26,2404131.3156011826
2024-07-29,2426533.0798996957
2024-07-30,2432189.8161452035
2024-07-31,2445013.6051911116
2024-08-01,2431716.406098353
2024-08-02,2396524.396790745
2024-08-05,2354164.684538128
2024-08-06,2328120.172919581
2024-08-07,2363571.862545567
2024-08-08,2358461.3307917416
2024-08-09,2374194.7279812275
2024-08-12,2369761.1067483197
2024-08-13,2362094.3799937987
2024-08-14,2358011.7939870614
2024-08-16,2395439.588273432
2024-08-19,2400942.3826696873
2024-08-20,2416239.119642821
2024-08-21,2429018.2817920092
2024-08-22,2441941.7850739127
2024-08-23,2435959.358973871
2024-08-26,2448197.444556989
2024-08-27,2446729.6307383208
2024-08-28,2447076.8439924307
2024-08-29,2453949.07073519
2024-08-30,2461235.766634444
2024-09-02,2468390.2602543063
2024-09-03,2471392.9657368474
2024-09-04,2470869.5758057097
2024-09-05,2472869.276226499
2024-09-06,2454209.575369577
2024-09-09,2451127.789732626
2024-09-10,2477725.9278070396
2024-09-11,2478422.160211682
2024-09-12,2505402.0056091784
2024-09-13,2511454.9505842444
2024-09-16,2510965.2268789522
2024-09-17,2512530.7958655325
2024-09-18,2472591.853545309
2024-09-19,2469196.231551435
2024-09-20,2489065.5213873507
2024-09-23,2499155.968073218
2024-09-24,2504013.578996285
2024-09-25,2496649.3114450774
2024-09-26,2503599.600682184
2024-09-27,2520124.283165219
2024-09-30,2497861.1215799814
2024-10-01,2506513.759172135
2024-10-03,2478916.176885882
2024-10-04,2468399.8789028246
2024-10-07,2430020.1334952125
2024-10-08,2456090.3135555824
2024-10-09,2470662.0619917475
2024-10-10,2443961.989274607
2024-10-11,2455794.8510410115
2024-10-14,2467052.860387526
2024-10-15,2465239.7297209036
2024-10-16,2460446.1208485994
2024-10-17,2432277.368970368
2024-10-18,2425373.5041734017
2024-10-21,2403099.650671663
2024-10-22,2375084.470364814
2024-10-23,2363793.4046786805
2024-10-24,2345760.077543328
2024-10-25,2346269.843448458
2024-10-28,2363489.8461833955
2024-10-29,2352360.4347849917
2024-10-30,2355541.006930494
2024-10-31,2357488.324028318
2024-11-01,2368523.4590709535
2024-11-04,2349967.7540224027
2024-11-05,2381887.931429303
2024-11-06,2348031.576223633
2024-11-07,2336977.0086239525
2024-11-08,2334664.821735326
2024-11-11,2334970.6605661977
2024-11-12,2276300.8165255254
2024-11-13,2278957.402143706
2024-11-14,2253098.3727474934
2024-11-18,2255272.1219070167
2024-11-19,2273846.1799385776
2024-11-21,2265543.2324001584
2024-11-22,2275095.0660635023
2024-11-25,2267912.310485034
2024-11-26,2250296.949145894
2024-11-27,2255408.781069912
2024-11-28,2248563.4573371443
2024-11-29,2266881.354987639
2024-12-02,2265986.19871206
2024-12-03,2304962.909376075
2024-12-04,2293377.1812184695
2024-12-05,2284210.082191987
2024-12-06,2285019.1994507667
2024-12-09,2317925.1538163037
2024-12-10,2324230.138734424
2024-12-11,2334604.4504802073
2024-12-12,2354557.5510634338
2024-12-13,2347128.268664795
2024-12-16,2337292.3547152546
2024-12-17,2334484.4343379843
2024-12-18,2333652.1124717784
2024-12-19,2317587.8767589745
2024-12-20,2302272.024066929
2024-12-23,2321586.1026325775
2024-12-24,2346493.884241102
2024-12-26,2349014.6987214205
2024-12-27,2360645.7103397595
2024-12-30,2332465.0476918872
2024-12-31,2322439.6861580135
2025-01-01,2328234.0043249493
2025-01-02,2335964.091068355
2025-01-03,2357575.28260017
2025-01-06,2311514.5439919243
2025-01-07,2317238.735170275
2025-01-08,2315532.5774154314
2025-01-09,2297971.613821491
2025-01-10,2294222.108555434
