date,equity,regime
2025-10-30,2161317.0600540293,BULL
2025-10-31,2161962.6466233926,BULL
2025-11-03,2172980.9005429214,BULL
2025-11-04,2161067.481874565,BULL
2025-11-06,2145814.7606829847,BULL
2025-11-07,2159991.6511072065,BULL
2025-11-10,2162173.9754067105,BULL
2025-11-11,2157484.361533942,BULL
2025-11-12,2175612.122121663,BULL
2025-11-13,2168204.932641212,BULL
2025-11-14,2178503.2977849725,BULL
2025-11-17,2196155.968060295,BULL
2025-11-18,2185640.587912103,BULL
2025-11-19,2190608.5934648956,BULL
2025-11-20,2189436.412684115,BULL
2025-11-21,2169379.7024558717,BULL
2025-11-24,2156698.1709804423,BULL
2025-11-25,2162697.5822686516,BULL
2025-11-26,2192923.351798551,BULL
2025-11-27,2186816.896005269,BULL
2025-11-28,2182303.1432456626,BULL
2025-12-01,2183855.789316559,BULL
2025-12-02,2172881.6304186676,BULL
2025-12-03,2168060.5761672664,BULL
2025-12-04,2156592.5573350415,BULL
2025-12-05,2181969.2926776954,BULL
2025-12-08,2162298.7685654787,BULL
2025-12-09,2153273.0260759396,BULL
2025-12-10,2154129.709121412,BULL
2025-12-11,2172027.4139486616,BULL
2025-12-12,2195293.7542159273,BULL
2025-12-15,2198646.795326061,BULL
2025-12-16,2192856.38339639,BULL
2025-12-17,2152031.4779517883,BULL
2025-12-18,2157532.825550964,BULL
2025-12-19,2154884.0142255398,BULL
2025-12-22,2185983.848611761,BULL
2025-12-23,2194374.7404590324,BULL
2025-12-24,2212252.2549956855,BULL
2025-12-26,2240901.619651115,BULL
2025-12-29,2227070.9650173904,BULL
2025-12-30,2227258.8271147828,BULL
2025-12-31,2225627.7314101146,BULL
2026-01-01,2229864.9050971186,BULL
2026-01-02,2264555.6498419074,BULL
2026-01-05,2274543.293205292,BULL
2026-01-06,2293145.30683614,BULL
2026-01-07,2297139.211584089,BULL
2026-01-08,2231082.4294868037,BULL
2026-01-09,2248810.8626950583,BULL
2026-01-12,2312064.9991905503,BEAR
2026-01-13,2312191.687683657,BEAR
2026-01-14,2312318.3831185987,BEAR
2026-01-15,2312445.085495756,BEAR
2026-01-16,2312571.7948155096,BEAR
2026-01-19,2312698.5110782394,BEAR
2026-01-20,2312825.234284326,BEAR
2026-01-21,2312951.96443415,BEAR
2026-01-22,2313078.701528092,BEAR
2026-01-23,2313205.445566532,BEAR
2026-01-27,2313332.196549851,BEAR
2026-01-28,2313458.954478429,BEAR
2026-01-29,2313585.719352647,BEAR
2026-01-30,2313712.491172886,BEAR
2026-02-02,2313839.269939526,BEAR
2026-02-03,2313966.0556529476,BEAR
2026-02-04,2314092.8483135314,BEAR
2026-02-05,2314219.647921658,BEAR
2026-02-06,2314346.454477709,BEAR
2026-02-09,2314413.2679820633,PARTIAL
2026-02-10,2321683.834755847,PARTIAL
2026-02-11,2324944.243892066,PARTIAL
2026-02-12,2319810.363970212,PARTIAL
2026-02-13,2301495.601243957,PARTIAL
2026-02-16,2309796.8671152666,BEAR
2026-02-17,2309923.4313271637,BEAR
2026-02-18,2310050.002474086,BEAR
2026-02-19,2310176.5805564136,BEAR
2026-02-20,2310303.1655745264,BEAR
2026-02-23,2310429.7575288047,BEAR
2026-02-24,2310556.3564196285,BEAR
2026-02-25,2310682.9622473777,BEAR
2026-02-26,2310809.5750124324,BEAR
2026-02-27,2310936.194715173,BEAR
2026-03-02,2311062.8213559794,BEAR
2026-03-04,2311189.454935232,BEAR
2026-03-05,2311316.0954533108,BEAR
2026-03-06,2311442.742910596,BEAR
2026-03-09,2311569.397307468,BEAR
2026-03-10,2311696.058644307,BEAR
2026-03-11,2311822.726921493,BEAR
2026-03-12,2311949.4021394067,BEAR
2026-03-13,2312076.084298428,BEAR
2026-03-16,2312202.7733989377,BEAR
2026-03-17,2312329.4694413156,BEAR
2026-03-18,2312456.1724259425,BEAR
2026-03-19,2312582.8823531987,BEAR
2026-03-20,2312709.5992234647,BEAR
2026-03-23,2312836.323037121,BEAR
2026-03-24,2312963.053794548,BEAR
2026-03-25,2313089.791496126,BEAR
2026-03-27,2313216.5361422356,BEAR
2026-03-30,2313343.2877332573,BEAR
2026-04-01,2313470.0462695714,BEAR
2026-04-02,2313596.811751559,BEAR
2026-04-06,2313723.5841796002,BEAR
2026-04-07,2313850.363554076,BEAR
2026-04-08,2313977.1498753666,BEAR
2026-04-09,2314103.943143853,BEAR
2026-04-10,2314230.743359916,BEAR
2026-04-13,2314357.550523936,BEAR
2026-04-15,2314484.3646362936,BEAR
2026-04-16,2314611.1856973697,BEAR
2026-04-17,2314738.013707545,BEAR
2026-04-20,2314804.8486672007,PARTIAL
2026-04-21,2323434.96895078,PARTIAL
2026-04-22,2329496.410217512,PARTIAL
2026-04-23,2324610.88471407,PARTIAL
2026-04-24,2312808.2421208853,PARTIAL
2026-04-27,2334828.157819489,BEAR
2026-04-28,2334956.0936089586,BEAR
2026-04-29,2335084.036408609,BEAR
2026-04-30,2335211.986218823,BEAR
2026-05-01,2335339.943039986,BEAR
2026-05-04,2335467.9068724816,BEAR
2026-05-05,2335595.877716694,BEAR
2026-05-06,2335723.8555730074,BEAR
2026-05-07,2335851.8404418062,BEAR
2026-05-08,2335979.8323234743,BEAR
2026-05-11,2336047.8312183963,PARTIAL
2026-05-12,2295149.7133487337,PARTIAL
2026-05-13,2308217.896233813,PARTIAL
2026-05-14,2329613.9589160774,PARTIAL
2026-05-15,2320514.7446071403,PARTIAL
2026-05-18,2308823.833080236,BEAR
2026-05-19,2308950.3439751994,BEAR
2026-05-20,2309076.861802267,BEAR
2026-05-21,2309203.386561818,BEAR
2026-05-22,2309329.9182542325,BEAR
2026-05-25,2309456.4568798905,BEAR
2026-05-26,2309583.002439172,BEAR
2026-05-27,2309709.5549324565,BEAR
2026-05-28,2309836.1143601243,BEAR
2026-05-29,2309962.680722555,BEAR
2026-06-01,2310089.2540201293,BEAR
2026-06-02,2310215.8342532264,BEAR
2026-06-03,2310342.421422227,BEAR
2026-06-04,2310469.0155275105,BEAR
2026-06-05,2310595.6165694576,BEAR
2026-06-08,2310722.224548448,BEAR
2026-06-09,2310848.8394648614,BEAR
2026-06-10,2310975.4613190787,BEAR
2026-06-11,2311102.09011148,BEAR
2026-06-12,2311228.725842445,BEAR
2026-06-15,2311355.3685123543,BEAR
2026-06-16,2311482.018121588,BEAR
2026-06-17,2311608.6746705263,BEAR
2026-06-18,2311735.3381595495,BEAR
2026-06-19,2311862.0085890377,BEAR
2026-06-22,2311928.6859593717,PARTIAL
2026-06-23,2230106.1038745614,PARTIAL
2026-06-24,2226547.4638319826,PARTIAL
2026-06-25,2220749.5482965214,PARTIAL
2026-06-26,2220821.617895974,PARTIAL
2026-06-29,2216437.7005903167,PARTIAL
2026-06-30,2219650.957437791,PARTIAL
2026-07-01,2227522.6589840343,PARTIAL
2026-07-02,2230161.362573919,PARTIAL
2026-07-03,2242581.1059996835,PARTIAL
2026-07-06,2241520.841247579,BULL
2026-07-07,2218895.928941524,BULL
2026-07-08,2178006.091472791,BULL
2026-07-09,2208978.14050604,BULL
2026-07-10,2241124.463439486,BULL
2026-07-13,2237200.4723131224,BULL
