ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
CEMPRO,atr_chandelier_stop,2026-07-17,1565.0,2026-08-07,1375.0,118,4,-12.14,-22420.0
THERMAX,trend_reversal_23wma,2026-05-15,4687.85,2026-08-14,4068.5,36,14,-13.21,-22296.6
KRN,open_at_backtest_end,2026-04-24,1269.0,2026-08-14,1208.4,130,17,-4.78,-7878.0
WELCORP,open_at_backtest_end,2026-05-01,1220.45,2026-08-14,1839.8,135,16,50.75,83612.25
ADANIENSOL,open_at_backtest_end,2026-05-01,1425.0,2026-08-14,1630.1,115,16,14.39,23586.5
HFCL,open_at_backtest_end,2026-05-15,139.3,2026-08-14,207.98,1237,14,49.3,84957.16
BHEL,open_at_backtest_end,2026-05-15,398.71,2026-08-14,405.2,432,14,1.63,2803.68
SKYGOLD,open_at_backtest_end,2026-05-15,501.95,2026-08-14,719.4,343,14,43.32,74585.35
ADANIGREEN,open_at_backtest_end,2026-05-15,1343.0,2026-08-14,1372.4,128,14,2.19,3763.2
HSCL,open_at_backtest_end,2026-05-15,631.09,2026-08-14,752.65,273,14,19.26,33185.88
AZAD,open_at_backtest_end,2026-05-15,2315.0,2026-08-14,2489.0,74,14,7.52,12876.0
VIJAYA,open_at_backtest_end,2026-05-15,1280.0,2026-08-14,1351.1,134,14,5.55,9527.4
ARVIND,open_at_backtest_end,2026-05-29,485.0,2026-08-14,560.55,360,12,15.58,27198.0
INOXINDIA,open_at_backtest_end,2026-06-19,1838.8,2026-08-14,1954.7,98,9,6.3,11358.2
ICIL,open_at_backtest_end,2026-06-26,395.0,2026-08-14,426.6,477,8,8.0,15073.2
AEGISLOG,open_at_backtest_end,2026-07-17,1228.5,2026-08-14,1371.0,151,5,11.6,21517.5
IPCALAB,open_at_backtest_end,2026-07-24,1894.42,2026-08-14,1735.8,95,4,-8.37,-15068.9
DIVISLAB,open_at_backtest_end,2026-08-07,8380.0,2026-08-14,8275.0,20,2,-1.25,-2100.0
ALIVUS,open_at_backtest_end,2026-08-14,1339.4,2026-08-14,1339.4,133,1,0.0,0.0
ASKAUTOLTD,open_at_backtest_end,2026-08-14,648.95,2026-08-14,648.95,275,1,0.0,0.0
